status_id	created_at	text	retweet_count	favorite_count	is_retweet	retweet_created_at
1287818109651431427	Mon Jul 27 18:32:18 +0000 2020	The left is losing the middle	65879	474597	0	
1287808934569545730	Mon Jul 27 17:55:50 +0000 2020	@RationalEtienne @TheOnion Exactly	48	1834	0	
1287805905422159873	Mon Jul 27 17:43:48 +0000 2020	@RationalEtienne @atNickVega @TheOnion 🤣🤣	21	1190	0	
1287796199014244355	Mon Jul 27 17:05:14 +0000 2020	Hold my beer https://t.co/IK3tT1x4wP	8999	176444	0	
1287794580629393537	Mon Jul 27 16:58:48 +0000 2020	@TheOnion Once an Onion, now a Rose	116	2568	0	
1287794307991126016	Mon Jul 27 16:57:43 +0000 2020	@atNickVega @TheOnion Wow, you think about me a lot!	174	9961	0	
1287793208265670658	Mon Jul 27 16:53:21 +0000 2020	@YourAnonNews You dropped this	61	2806	0	
1287793022671912960	Mon Jul 27 16:52:37 +0000 2020	@YourAnonNews 🌹	80	2951	0	
1287646443822620672	Mon Jul 27 07:10:10 +0000 2020	@EvaFoxU Haha	245	18963	0	
1287621018727723008	Mon Jul 27 05:29:08 +0000 2020	RT @teslacn: Pick up the energetic wallpapers, and charge your everyday adventure！ https://t.co/HOTDtLpdpw	2166	0	1	Mon Jul 27 04:50:26 +0000 2020
1287598172508958721	Mon Jul 27 03:58:21 +0000 2020	@cleantechnica Giga Berlin will come together at an impossible-seeming speed. The prefabricated construction method… https://t.co/x2DRFewiAL	492	7253	0	
1287593791076143105	Mon Jul 27 03:40:56 +0000 2020	Almost a decade ago. Original Dragon in background.	1545	80229	0	
1287589583778185217	Mon Jul 27 03:24:13 +0000 2020	@PPathole @RhiddhiD Ya just can’t beat BR	52	1498	0	
1287587716197212162	Mon Jul 27 03:16:48 +0000 2020	https://t.co/Ufay65lZJj	1740	32776	0	
1287585248683974657	Mon Jul 27 03:07:00 +0000 2020	@AVRWC Planet Claire is 🔥🔥	22	543	0	
1287579555012718592	Mon Jul 27 02:44:22 +0000 2020	@cybrtrck Fair point! Will discuss with team.	44	931	0	
1287579260132175872	Mon Jul 27 02:43:12 +0000 2020	@RhiddhiD He was amazing	61	3633	0	
1287578839821033472	Mon Jul 27 02:41:32 +0000 2020	Great songhttps://t.co/wj4YdJglSH	10687	121498	0	
1287578433803911168	Mon Jul 27 02:39:55 +0000 2020	@spotted_model @cleantechnica Nickel is the biggest challenge for high-volume, long-range batteries! Australia &amp; Ca… https://t.co/kq81CQoGFL	376	1140	0	
1287576986307776514	Mon Jul 27 02:34:10 +0000 2020	@PicklePunchD @cleantechnica 🤣🤣	20	642	0	
1287576285850607616	Mon Jul 27 02:31:23 +0000 2020	@SamTalksTesla That’s me! Haha	121	8395	0	
1287576142048886784	Mon Jul 27 02:30:48 +0000 2020	@cleantechnica This has a lot of potential. Lithium is pretty much everywhere.	117	2470	0	
1287502055876243457	Sun Jul 26 21:36:25 +0000 2020	@Teslarati Whoa cool	137	6329	0	
1287502000402378763	Sun Jul 26 21:36:12 +0000 2020	@TheOnion 🤣🤣	369	14062	0	
1287498222135586816	Sun Jul 26 21:21:11 +0000 2020	@Kristennetten @yourfavgas @ajtourville Has to be blue steel :)	77	2260	0	
1287497417810739200	Sun Jul 26 21:17:59 +0000 2020	@Mattiecola @ajtourville We need high Brinell hardness &amp; high corrosion resistance. Because of Cybertruck’s faceted… https://t.co/dNkkGaDjq4	37	864	0	
1287495519485472769	Sun Jul 26 21:10:27 +0000 2020	@flcnhvy @yourfavgas @ajtourville I really want to do this! Will be great fun. Could be both LA and Austin.	53	1685	0	
1287492076939227138	Sun Jul 26 20:56:46 +0000 2020	@yourfavgas @ajtourville Turning them into shade for an outdoor restaurant here in Boca	80	2036	0	
