Date,Open,High,Low,Close,Adj Close,Volume
2017-07-20,66.809998,66.870003,65.860001,65.889999,56.537395,1029400
2017-07-21,65.790001,66.459999,65.790001,66.419998,56.992165,681700
2017-07-24,66.279999,66.620003,66.129997,66.379997,56.957844,676600
2017-07-25,67.000000,67.500000,66.669998,67.160004,57.627140,880900
2017-07-26,67.260002,67.279999,66.449997,66.660004,57.198109,648300
2017-07-27,66.919998,67.370003,66.230003,66.629997,57.172356,810600
2017-07-28,67.110001,67.580002,65.459999,67.370003,57.807323,1095000
2017-07-31,67.730003,67.730003,66.739998,66.750000,57.275326,1243100
2017-08-01,67.120003,67.120003,66.190002,66.720001,57.249584,1241200
2017-08-02,66.620003,66.870003,65.989998,66.660004,57.198109,743100
2017-08-03,66.419998,66.750000,66.269997,66.550003,57.103718,788200
2017-08-04,67.000000,67.190002,66.620003,67.040001,57.524166,769800
2017-08-07,67.029999,67.099998,66.489998,66.510002,57.069393,588400
2017-08-08,66.449997,67.239998,66.150002,66.230003,56.829147,954600
2017-08-09,65.790001,66.180000,65.559998,65.989998,56.623199,924900
2017-08-10,65.559998,65.610001,64.419998,64.430000,55.284641,1023200
2017-08-11,64.339996,65.089996,64.220001,64.320000,55.190254,851700
2017-08-14,64.940002,65.370003,64.879997,65.010002,55.782310,678600
2017-08-15,65.599998,65.690002,64.989998,65.000000,55.773727,945800
2017-08-16,65.330002,65.540001,65.070000,65.160004,55.911018,1003800
2017-08-17,64.910004,65.110001,62.820000,62.930000,53.997551,1263300
2017-08-18,62.700001,63.270000,62.389999,62.930000,53.997551,1204700
2017-08-21,63.000000,63.070000,62.480000,62.730000,53.825935,753000
2017-08-22,62.959999,63.139999,62.669998,62.869999,53.946056,1101100
2017-08-23,62.320000,63.080002,62.180000,62.970001,54.031872,888500
2017-08-24,63.389999,63.509998,63.029999,63.070000,54.117676,679300
2017-08-25,63.349998,63.590000,63.279999,63.330002,54.340767,857300
2017-08-28,63.369999,63.490002,63.049999,63.320000,54.332188,614000
2017-08-29,62.639999,62.810001,61.880001,62.660000,53.765869,970700
2017-08-30,62.330002,62.720001,62.310001,62.560001,54.085754,772300
2017-08-31,62.830002,62.880001,62.110001,62.520000,54.051174,1056800
2017-09-01,62.650002,63.509998,62.560001,63.310001,54.734165,793800
2017-09-05,62.820000,63.029999,61.549999,61.820000,53.445992,1070400
2017-09-06,62.110001,62.430000,61.279999,61.290001,52.987785,1943600
2017-09-07,61.320000,61.380001,59.689999,59.919998,51.803368,1304700
2017-09-08,59.919998,60.849998,59.619999,60.669998,52.451775,1084700
2017-09-11,61.490002,62.020000,61.169998,61.880001,53.497864,1096800
2017-09-12,62.259998,62.669998,62.119999,62.470001,54.007950,667300
2017-09-13,62.270000,62.410000,62.040001,62.250000,53.817741,726500
2017-09-14,62.259998,62.450001,61.750000,62.009998,53.610256,1056300
2017-09-15,61.820000,62.560001,61.810001,62.509998,54.042534,1364400
2017-09-18,62.779999,62.919998,62.320000,62.419998,53.964714,989700
2017-09-19,62.380001,63.009998,62.349998,62.900002,54.379700,912800
2017-09-20,63.110001,63.279999,62.400002,63.119999,54.569904,630800
2017-09-21,63.130001,63.410000,62.900002,62.930000,54.405640,917000
2017-09-22,62.849998,63.410000,62.680000,63.119999,54.569904,867600
2017-09-25,62.959999,63.410000,62.709999,63.380001,54.794674,644500
2017-09-26,63.400002,63.470001,63.009998,63.360001,54.777386,651300
2017-09-27,64.139999,64.750000,63.930000,64.519997,55.780254,1085100
2017-09-28,64.529999,64.580002,63.720001,64.000000,55.330696,793100
2017-09-29,63.810001,64.489998,63.810001,64.339996,55.624638,1021300
2017-10-02,64.620003,65.110001,64.459999,64.919998,56.126068,1149900
2017-10-03,64.930000,65.360001,64.519997,65.339996,56.489174,1342600
2017-10-04,65.430000,65.989998,65.279999,65.820000,56.904171,910100
2017-10-05,65.839996,66.889999,65.629997,66.570000,57.552570,940600
2017-10-06,66.800003,66.980003,66.129997,66.650002,57.621738,724300
2017-10-09,66.769997,66.790001,66.339996,66.589996,57.569843,479500
2017-10-10,66.660004,67.519997,66.610001,67.500000,58.356583,806000
2017-10-11,67.309998,67.480003,66.949997,67.300003,58.183681,663700
2017-10-12,67.099998,67.589996,66.959999,67.330002,58.209614,879300
2017-10-13,67.440002,67.949997,67.150002,67.209999,58.105873,723300
2017-10-16,67.370003,67.540001,67.190002,67.320000,58.200974,629400
2017-10-17,67.430000,67.610001,67.080002,67.570000,58.417114,905700
2017-10-18,67.800003,68.010002,67.570000,67.900002,58.702408,860500
2017-10-19,67.559998,68.180000,67.389999,68.169998,58.935837,667500
2017-10-20,68.870003,68.900002,67.709999,67.750000,58.572727,1063600
2017-10-23,68.050003,68.320000,67.510002,68.269997,59.022285,893900
2017-10-24,68.400002,68.660004,67.860001,68.570000,59.281654,1032600
2017-10-25,68.750000,68.769997,67.250000,67.680000,58.512215,1049000
2017-10-26,68.220001,68.300003,67.650002,68.199997,58.961781,1005700
2017-10-27,67.589996,69.199997,66.629997,68.099998,58.875324,1270100
2017-10-30,67.809998,67.830002,66.440002,66.519997,57.509335,1003600
2017-10-31,66.620003,67.129997,65.800003,65.849998,56.930099,1404500
2017-11-01,66.209999,67.209999,65.980003,67.129997,58.036716,1694200
2017-11-02,67.269997,69.400002,66.949997,68.889999,59.558304,2275800
2017-11-03,68.669998,68.820000,68.190002,68.320000,59.065510,1262000
2017-11-06,68.029999,69.459999,68.000000,69.220001,59.843616,1026000
2017-11-07,69.250000,69.949997,68.860001,69.110001,59.748512,1459300
2017-11-08,68.900002,68.989998,67.699997,68.489998,59.212498,1429800
2017-11-09,68.019997,68.610001,67.309998,68.419998,59.151966,1677400
2017-11-10,68.349998,68.529999,67.610001,68.059998,58.840740,839700
2017-11-13,67.610001,68.529999,67.570000,68.029999,58.814796,1484300
2017-11-14,67.680000,68.449997,67.480003,68.330002,59.074169,1729600
2017-11-15,67.580002,68.849998,67.279999,68.570000,59.281654,1361300
2017-11-16,68.800003,69.150002,68.309998,68.389999,59.126030,1229000
2017-11-17,68.040001,68.940002,67.919998,68.639999,59.342171,849900
2017-11-20,68.839996,69.120003,68.589996,68.820000,59.497791,616900
2017-11-21,69.080002,69.349998,68.400002,68.550003,59.264366,777000
2017-11-22,68.639999,68.860001,68.309998,68.400002,59.134689,443200
2017-11-24,68.570000,68.849998,68.279999,68.650002,59.350815,416000
2017-11-27,68.669998,68.870003,68.449997,68.680000,59.376762,968600
2017-11-28,68.879997,70.260002,68.760002,70.050003,60.561176,1073500
2017-11-29,70.480003,72.180000,70.410004,71.540001,61.849354,1407700
2017-11-30,72.000000,72.230003,70.779999,70.790001,61.200924,2295100
2017-12-01,70.570000,70.570000,68.279999,70.519997,61.392464,1577500
2017-12-04,71.309998,71.889999,70.839996,70.849998,61.679749,1103200
2017-12-05,71.110001,71.620003,70.570000,70.680000,61.531761,1218600
2017-12-06,70.660004,71.500000,70.540001,70.820000,61.653618,945700
2017-12-07,70.480003,71.489998,70.459999,70.989998,61.801632,984200
2017-12-08,71.300003,71.809998,70.760002,71.760002,62.471966,803100
2017-12-11,71.690002,71.800003,71.000000,71.529999,62.271732,849600
2017-12-12,71.580002,71.809998,70.180000,70.779999,61.618816,1385400
2017-12-13,70.760002,71.040001,70.239998,70.250000,61.157406,1024600
2017-12-14,70.410004,70.540001,69.750000,69.889999,60.844002,1089300
2017-12-15,70.230003,70.930000,69.919998,70.370003,61.261883,2075300
2017-12-18,70.370003,70.370003,70.370003,70.370003,61.261883,0
2017-12-19,71.099998,71.419998,70.519997,70.860001,61.688450,1092700
2017-12-20,71.419998,71.660004,70.720001,71.250000,62.027973,1207300
2017-12-21,71.709999,72.040001,71.139999,71.239998,62.019276,891000
2017-12-22,71.570000,71.879997,70.830002,71.260002,62.036686,702900
2017-12-26,71.459999,71.860001,71.019997,71.330002,62.097607,433100
2017-12-27,71.389999,71.570000,70.900002,71.070000,61.871277,476600
2017-12-28,71.169998,71.430000,70.959999,71.389999,62.149864,602900
2017-12-29,71.480003,71.610001,70.529999,70.559998,61.427273,702000
2018-01-02,71.180000,71.320000,69.919998,70.379997,61.270576,760300
2018-01-03,70.000000,70.690002,70.000000,70.529999,61.401173,706800
2018-01-04,70.760002,71.750000,70.699997,71.449997,62.202087,908000
2018-01-05,71.559998,72.209999,71.339996,72.000000,62.680901,1069400
2018-01-08,71.919998,72.250000,71.360001,72.209999,62.863701,962000
2018-01-09,72.209999,73.540001,72.120003,72.970001,63.525352,1477400
2018-01-10,73.019997,74.050003,72.790001,73.379997,63.882301,1329600
2018-01-11,73.720001,74.010002,73.260002,73.879997,64.317558,1147600
2018-01-12,74.089996,74.400002,73.610001,74.209999,64.604843,1043200
2018-01-16,74.430000,74.800003,72.269997,72.900002,63.464409,1440000
2018-01-17,73.320000,73.800003,72.800003,73.449997,63.943230,1015800
2018-01-18,73.580002,73.949997,73.349998,73.480003,63.969345,924000
2018-01-19,73.779999,74.290001,73.400002,74.050003,64.465576,1364700
2018-01-22,74.099998,74.290001,73.489998,73.970001,64.395920,1008800
2018-01-23,73.610001,73.940002,73.080002,73.559998,64.038986,1119400
2018-01-24,73.940002,74.199997,73.510002,74.000000,64.422035,1000300
2018-01-25,74.260002,74.419998,73.839996,74.260002,64.648392,1508700
2018-01-26,74.349998,75.059998,73.790001,75.040001,65.327431,1203900
2018-01-29,74.919998,75.580002,74.330002,74.500000,64.857330,1726700
2018-01-30,70.000000,72.080002,68.010002,68.500000,59.633907,3470300
2018-01-31,68.599998,69.050003,67.339996,67.599998,58.850399,2510900
2018-02-01,67.339996,68.599998,67.339996,68.459999,59.599102,1866300
2018-02-02,68.089996,68.889999,66.290001,66.349998,57.762192,1352500
2018-02-05,65.250000,66.500000,63.250000,63.549999,55.324604,2105500
2018-02-06,62.400002,64.910004,61.369999,64.540001,56.186462,2585200
2018-02-07,64.099998,65.489998,63.849998,63.919998,55.646706,1630400
2018-02-08,63.419998,63.799999,60.369999,60.380001,52.564899,2232800
2018-02-09,61.310001,61.930000,59.250000,61.389999,53.444172,2062600
2018-02-12,62.250000,64.870003,60.619999,61.840000,53.835930,2108900
2018-02-13,61.660000,61.900002,61.049999,61.720001,53.731464,1223300
2018-02-14,61.509998,63.480000,61.240002,63.270000,55.080841,1403700
2018-02-15,63.669998,64.440002,62.209999,62.869999,54.732613,1890500
2018-02-16,62.450001,63.500000,62.220001,63.049999,54.889317,1643700
2018-02-20,62.560001,63.349998,62.419998,62.700001,54.584621,1444800
2018-02-21,62.779999,64.419998,62.779999,63.299999,55.106964,1715400
2018-02-22,63.430000,63.790001,62.150002,62.369999,54.297333,1680200
2018-02-23,62.770000,63.240002,62.410000,63.150002,54.976376,984400
2018-02-26,63.540001,64.089996,63.279999,63.980000,55.698948,1157200
2018-02-27,63.779999,64.730003,63.560001,63.570000,55.342010,1412000
2018-02-28,63.810001,64.169998,62.320000,62.330002,54.262516,1914000
2018-03-01,62.369999,62.860001,61.029999,61.189999,53.270061,2860000
2018-03-02,60.450001,61.250000,59.419998,61.090000,53.629997,1467300
2018-03-05,60.520000,61.860001,60.080002,61.369999,53.875793,2383300
2018-03-06,61.759998,62.000000,61.130001,61.590000,54.068935,1223500
2018-03-07,60.869999,61.820000,60.689999,61.580002,54.060158,1631300
2018-03-08,61.639999,61.790001,60.660000,61.369999,53.875793,2066600
2018-03-09,61.759998,63.150002,61.720001,63.049999,55.350643,2041700
2018-03-12,63.119999,63.410000,62.830002,63.049999,55.350643,1376900
2018-03-13,63.459999,63.580002,62.509998,62.680000,55.025829,1552300
2018-03-14,63.139999,63.139999,61.810001,62.049999,54.472767,896100
2018-03-15,62.259998,62.570000,61.939999,61.970001,54.402534,1100400
2018-03-16,62.250000,62.860001,61.849998,62.110001,54.525440,2401000
2018-03-19,62.119999,62.430000,61.040001,61.619999,54.095272,1359300
2018-03-20,61.950001,62.430000,61.639999,61.740002,54.200626,1004500
2018-03-21,61.889999,62.990002,61.639999,62.200001,54.604446,1150900
2018-03-22,61.389999,62.869999,59.840000,59.930000,52.611656,3352600
2018-03-23,60.259998,60.380001,57.619999,57.759998,50.706638,1509500
2018-03-26,58.599998,59.500000,57.950001,59.230000,51.997124,2198700
2018-03-27,59.270000,60.259998,58.380001,58.790001,51.610855,1628800
2018-03-28,58.980000,59.830002,58.369999,59.400002,52.146366,1778400
2018-03-29,59.540001,61.270000,59.110001,60.910000,53.471977,2544800
2018-04-02,60.619999,61.419998,58.500000,59.419998,52.163918,3180400
2018-04-03,59.680000,60.330002,59.020000,60.189999,52.839901,2643700
2018-04-04,59.290001,61.250000,58.759998,61.040001,53.586098,1991200
2018-04-05,61.340000,61.610001,60.990002,61.310001,53.823132,1952300
2018-04-06,60.689999,61.180000,58.930000,59.610001,52.330723,2293100
2018-04-09,59.840000,60.730000,59.560001,59.630001,52.348282,1737400
2018-04-10,60.380001,61.459999,60.259998,61.070000,53.612438,1923500
2018-04-11,60.330002,60.840000,60.090000,60.180000,52.831123,2129700
2018-04-12,60.689999,61.389999,60.349998,61.049999,53.594883,1219600
2018-04-13,61.770000,61.990002,60.430000,60.650002,53.243729,1850200
2018-04-16,60.959999,61.529999,60.599998,61.060001,53.603657,1819200
2018-04-17,61.689999,61.689999,60.029999,60.250000,52.892574,3484300
2018-04-18,60.419998,61.270000,60.380001,60.889999,53.454414,1792900
2018-04-19,60.900002,61.500000,60.619999,61.000000,53.550987,1246700
2018-04-20,61.189999,61.330002,60.480000,60.889999,53.454414,1832200
2018-04-23,61.169998,61.669998,60.970001,61.459999,53.954815,1627400
2018-04-24,61.549999,62.070000,60.580002,61.049999,53.594883,1950200
2018-04-25,61.200001,61.419998,60.560001,61.080002,53.621216,1178100
2018-04-26,61.180000,61.869999,60.720001,61.270000,53.788017,1155800
2018-04-27,60.000000,61.450001,58.779999,60.459999,53.076923,2129500
2018-04-30,60.520000,60.669998,59.209999,59.220001,51.988350,1960700
2018-05-01,59.049999,59.419998,58.070000,58.299999,51.180691,1443600
2018-05-02,58.150002,58.570000,56.639999,56.799999,49.863869,2199800
2018-05-03,56.389999,56.770000,54.889999,55.840000,49.021099,2063700
2018-05-04,55.459999,57.389999,55.310001,57.150002,50.171124,1018800
2018-05-07,57.169998,57.410000,56.799999,57.160000,50.179909,958800
2018-05-08,57.259998,57.660000,57.000000,57.430000,50.416931,1808800
2018-05-09,57.810001,58.130001,56.939999,57.720001,50.671520,1428800
2018-05-10,57.869999,59.029999,57.470001,58.750000,51.575748,1447800
2018-05-11,58.889999,59.570000,58.750000,59.029999,51.821548,1111300
2018-05-14,59.070000,59.560001,58.970001,59.110001,51.891777,820300
2018-05-15,58.860001,59.680000,58.720001,59.160000,51.935677,1739500
2018-05-16,59.070000,59.580002,58.849998,59.430000,52.172707,1291400
2018-05-17,59.209999,59.990002,59.209999,59.590000,52.313171,1942100
2018-05-18,59.410000,59.410000,58.520000,58.799999,51.619640,1482800
2018-05-21,58.990002,59.380001,58.810001,59.180000,51.953232,1923400
2018-05-22,59.290001,60.369999,59.200001,59.959999,52.637981,1171000
2018-05-23,59.459999,59.549999,58.630001,59.410000,52.155151,1214800
2018-05-24,59.369999,59.369999,57.820000,58.570000,51.417725,1140900
2018-05-25,58.290001,58.509998,57.869999,58.230000,51.119240,881300
2018-05-29,57.770000,57.779999,54.919998,55.240002,48.494370,1596400
2018-05-30,55.820000,56.750000,55.689999,56.360001,49.477592,1480500
2018-05-31,56.340000,56.349998,55.500000,55.799999,48.985981,1897400
2018-06-01,55.990002,56.779999,55.830002,56.450001,50.022770,1387300
2018-06-04,56.509998,56.820000,56.099998,56.189999,49.792374,891400
2018-06-05,56.020000,56.090000,54.889999,55.959999,49.588554,1932800
2018-06-06,56.279999,56.950001,56.040001,56.910000,50.430393,1328900
2018-06-07,57.200001,57.259998,56.389999,56.639999,50.191143,1152400
2018-06-08,56.639999,56.639999,56.639999,56.639999,50.191143,0
2018-06-11,56.950001,57.860001,56.820000,57.360001,50.829163,1133400
2018-06-12,57.380001,57.619999,56.540001,56.759998,50.297478,1372600
2018-06-13,56.950001,57.459999,56.540001,56.570000,50.129112,1323000
2018-06-14,56.750000,57.500000,55.990002,56.259998,49.854401,1347500
2018-06-15,56.250000,56.720001,55.119999,56.400002,49.978466,4352800
2018-06-18,55.900002,56.110001,55.450001,56.049999,49.668312,1159200
2018-06-19,55.680000,55.990002,55.340000,55.779999,49.429050,1210400
2018-06-20,56.090000,56.290001,55.529999,55.930000,49.561977,1507300
2018-06-21,55.750000,55.990002,55.410000,55.639999,49.304993,1587600
2018-06-22,56.009998,56.330002,55.619999,55.660000,49.322716,1970600
2018-06-25,55.400002,55.400002,54.500000,54.849998,48.604946,1302900
2018-06-26,54.970001,55.000000,53.980000,54.169998,48.002357,1139200
2018-06-27,54.290001,54.290001,52.549999,52.580002,46.593403,1559100
2018-06-28,52.700001,53.049999,52.310001,52.970001,46.938992,1157300
2018-06-29,53.340000,54.080002,52.939999,52.950001,46.921268,1486700
2018-07-02,52.950001,53.529999,52.389999,52.860001,46.841515,1302800
2018-07-03,53.110001,53.639999,53.060001,53.230000,47.169388,1159000
2018-07-05,53.250000,53.930000,52.950001,53.529999,47.435234,1175300
2018-07-06,53.320000,53.779999,53.029999,53.619999,47.514992,1600300
2018-07-09,53.720001,55.240002,53.380001,55.189999,48.906227,1469900
2018-07-10,55.200001,55.290001,54.509998,54.770000,48.534050,1386700
2018-07-11,54.549999,54.740002,53.340000,53.400002,47.320042,1436900
2018-07-12,53.959999,53.959999,52.869999,53.240002,47.178253,1131200
2018-07-13,53.060001,53.470001,52.750000,53.160000,47.107361,1175500
2018-07-16,53.130001,54.130001,53.130001,54.080002,47.922615,1414200
2018-07-17,53.959999,54.959999,53.830002,54.860001,48.613800,1872500
2018-07-18,54.820000,55.759998,54.419998,55.709999,49.367023,1862200
2018-07-19,55.570000,55.680000,54.490002,54.540001,48.330235,1128800
2018-07-20,54.360001,54.360001,53.869999,54.029999,47.878300,1388400
2018-07-23,54.200001,54.930000,54.000000,54.689999,48.463165,1098100
2018-07-24,54.810001,55.349998,54.639999,54.830002,48.587227,1230700
2018-07-25,54.639999,55.090000,54.220001,55.020000,48.755585,1408800
2018-07-26,55.209999,56.000000,55.009998,55.480000,49.163216,1255200
2018-07-27,56.520000,57.840000,55.849998,57.740002,51.165890,2142700
2018-07-30,57.810001,58.830002,57.400002,58.270000,51.635555,1550900
2018-07-31,58.669998,58.700001,57.779999,58.080002,51.467190,2738700
2018-08-01,58.330002,58.540001,56.200001,56.259998,49.854401,2019000
2018-08-02,55.790001,55.919998,54.930000,55.650002,49.313862,1643600
2018-08-03,55.509998,56.220001,55.459999,55.820000,49.464504,1039900
2018-08-06,55.860001,56.380001,55.520000,56.099998,49.712620,1044500
2018-08-07,56.410000,57.360001,56.290001,56.369999,49.951878,1255200
2018-08-08,56.480000,56.540001,55.900002,56.299999,49.889851,788400
2018-08-09,56.209999,56.450001,55.560001,55.639999,49.304993,800000
2018-08-10,55.230000,55.230000,53.549999,53.980000,47.834000,1145500
2018-08-13,53.919998,54.060001,53.439999,53.610001,47.506123,844000
2018-08-14,53.660000,54.599998,53.630001,54.410000,48.215042,985800
2018-08-15,53.939999,54.380001,53.480000,54.189999,48.020088,1558200
2018-08-16,54.270000,55.869999,54.270000,55.480000,49.163216,1353500
2018-08-17,55.110001,55.840000,55.090000,55.720001,49.375889,1432700
2018-08-20,55.529999,56.549999,55.529999,55.700001,49.358170,950900
2018-08-21,55.590000,56.869999,55.570000,56.490002,50.058216,1414200
2018-08-22,56.389999,56.599998,56.040001,56.189999,49.792374,850500
2018-08-23,56.040001,56.169998,55.160000,55.290001,48.994843,732600
2018-08-24,55.459999,55.820000,55.389999,55.509998,49.189800,533000
2018-08-27,55.830002,56.799999,55.830002,56.439999,50.013908,707300
2018-08-28,56.490002,56.660000,56.110001,56.250000,49.845535,842600
2018-08-29,56.240002,56.240002,55.180000,55.950001,49.579697,830500
2018-08-30,55.810001,55.830002,55.060001,55.250000,48.959400,853300
2018-08-31,55.110001,55.430000,54.790001,55.189999,48.906227,1244400
2018-09-04,55.060001,55.779999,54.759998,55.709999,49.367023,1166600
2018-09-05,55.009998,56.040001,55.009998,56.000000,50.100639,1703000
2018-09-06,55.930000,56.200001,55.470001,55.720001,49.850140,1639500
2018-09-07,55.759998,55.970001,54.689999,55.060001,49.259666,1695100
2018-09-10,55.279999,55.660000,54.980000,55.259998,49.438602,807300
2018-09-11,55.020000,55.130001,53.930000,54.869999,49.089676,980800
2018-09-12,54.889999,54.889999,54.299999,54.529999,48.785500,910000
2018-09-13,54.810001,55.130001,54.529999,54.840000,49.062843,1035900
2018-09-14,55.119999,56.970001,55.119999,56.939999,50.941616,1484400
2018-09-17,56.950001,57.500000,56.820000,56.950001,50.950565,1737000
2018-09-18,57.020000,57.759998,56.700001,57.720001,51.639454,1162900
2018-09-19,57.900002,59.349998,57.889999,58.799999,52.605679,1292600
2018-09-20,59.119999,60.150002,58.480000,59.389999,53.133522,1265100
2018-09-21,59.590000,59.630001,59.020000,59.540001,53.267715,1780600
2018-09-24,59.430000,59.740002,58.400002,58.520000,52.355175,935500
2018-09-25,58.990002,59.060001,58.200001,58.279999,52.140453,1330500
2018-09-26,58.459999,58.799999,57.799999,58.020000,51.907841,1489000
2018-09-27,58.150002,58.820000,57.849998,58.630001,52.453587,1682800
2018-09-28,58.250000,58.900002,57.730000,58.590000,52.417797,2336100
2018-10-01,59.000000,59.290001,58.410000,58.599998,52.426743,1693100
2018-10-02,58.619999,59.200001,58.099998,58.860001,52.659351,1403100
2018-10-03,59.369999,60.279999,59.009998,59.810001,53.509274,1763700
2018-10-04,59.970001,60.849998,59.709999,60.570000,54.189209,2059300
2018-10-05,60.720001,61.119999,59.880001,60.000000,53.679256,1496300
2018-10-08,59.990002,60.930000,59.830002,60.650002,54.260788,1098000
2018-10-09,60.439999,60.639999,59.630001,60.209999,53.867130,1139600
2018-10-10,60.090000,60.439999,58.630001,58.660000,52.480423,1348400
2018-10-11,58.509998,58.509998,55.520000,55.619999,49.760674,1476500
2018-10-12,56.720001,56.790001,54.139999,55.139999,49.331242,2516200
2018-10-15,54.970001,55.430000,54.320000,54.580002,48.830238,2412600
2018-10-16,55.080002,55.099998,53.709999,54.570000,48.821278,2085900
2018-10-17,54.500000,55.770000,54.150002,55.080002,49.277561,1657000
2018-10-18,54.980000,55.279999,53.490002,53.830002,48.159248,1203800
2018-10-19,53.599998,54.340000,53.200001,53.560001,47.917686,2787700
2018-10-22,53.709999,53.990002,52.430000,52.540001,47.005138,2259500
2018-10-23,51.470001,52.040001,50.930000,51.389999,45.976280,2740800
2018-10-24,51.419998,51.419998,48.779999,48.930000,43.775429,1982700
2018-10-25,49.189999,50.070000,49.080002,49.430000,44.222763,3481700
2018-10-26,49.439999,49.860001,45.849998,45.980000,41.136211,3215400
2018-10-29,46.549999,47.360001,45.200001,45.799999,40.975166,2302700
2018-10-30,46.090000,46.630001,45.389999,46.250000,41.377758,2952500
2018-10-31,46.799999,47.900002,46.470001,47.070000,42.111378,2518000
2018-11-01,47.450001,48.480000,47.430000,48.169998,43.095497,2777300
2018-11-02,48.599998,49.419998,47.139999,47.560001,42.549763,2202300
2018-11-05,47.549999,48.540001,47.549999,48.040001,42.979195,1652100
2018-11-06,47.860001,48.580002,47.810001,48.279999,43.193909,1360700
2018-11-07,49.040001,49.520000,48.439999,49.410000,44.204872,1998900
2018-11-08,49.070000,49.990002,49.000000,49.529999,44.312222,1695000
2018-11-09,49.320000,49.970001,48.669998,49.299999,44.106461,2887500
2018-11-12,49.180000,49.509998,48.480000,48.580002,43.462311,2233900
2018-11-13,48.660000,49.880001,48.660000,49.000000,43.838062,1586400
2018-11-14,49.630001,49.869999,47.900002,48.320000,43.229694,1934900
2018-11-15,47.889999,48.639999,47.430000,48.520000,43.408627,1550100
2018-11-16,48.290001,48.619999,47.680000,48.240002,43.158123,2004800
2018-11-19,48.340000,49.630001,48.060001,49.020000,43.855953,2476100
2018-11-20,48.459999,48.680000,47.660000,48.000000,42.943409,2576300
2018-11-21,48.070000,49.320000,47.660000,48.470001,43.363899,2062100
2018-11-23,48.250000,49.110001,47.869999,48.310001,43.220753,668300
2018-11-26,49.009998,49.580002,48.630001,48.990002,43.829117,1574300
2018-11-27,48.939999,49.189999,48.580002,48.880001,43.730705,1404900
2018-11-28,49.009998,50.369999,48.680000,50.360001,45.054794,1597400
2018-11-29,50.009998,50.450001,49.500000,49.680000,44.446426,1334600
2018-11-30,49.090000,49.480000,48.799999,49.320000,44.609234,2815700
2018-12-03,49.820000,50.029999,47.799999,48.310001,43.695709,3282200
2018-12-04,47.810001,48.020000,45.560001,45.869999,41.488758,2160200
2018-12-06,44.950001,45.310001,43.770000,45.029999,40.728992,2191300
2018-12-07,45.020000,46.000000,44.200001,44.400002,40.159168,1661100
2018-12-10,44.250000,44.360001,42.450001,42.930000,38.829571,1900200
2018-12-11,43.419998,43.880001,41.950001,42.070000,38.051712,2043200
2018-12-12,42.840000,43.619999,42.540001,42.779999,38.693897,2121600
2018-12-13,43.000000,43.410000,42.660000,43.250000,39.119003,1472500
2018-12-14,42.830002,43.730000,42.830002,43.619999,39.453663,2430700
2018-12-17,43.509998,44.959999,43.299999,43.770000,39.589340,2433700
2018-12-18,43.939999,44.880001,43.389999,43.660000,39.489845,1865200
2018-12-19,43.490002,45.049999,43.049999,43.259998,39.128048,2236100
2018-12-20,42.990002,44.389999,42.820000,43.130001,39.010471,2250300
2018-12-21,43.070000,44.020000,41.599998,41.599998,37.626602,4703200
2018-12-24,41.360001,42.290001,41.040001,41.080002,37.156277,813300
2018-12-26,41.400002,43.369999,40.419998,43.369999,39.227539,1705900
2018-12-27,42.639999,43.980000,42.320000,43.980000,39.779278,1986500
2018-12-28,44.169998,44.500000,43.310001,43.560001,39.399395,1834300
2018-12-31,43.680000,44.259998,43.480000,44.169998,39.951130,1666700
2019-01-02,43.290001,44.680000,43.250000,44.360001,40.122986,1778700
2019-01-03,44.029999,44.369999,43.290001,43.389999,39.245632,1366100
2019-01-04,44.230000,45.389999,44.230000,45.299999,40.973202,1650500
2019-01-07,45.060001,46.049999,44.689999,45.630001,41.271687,1249000
2019-01-08,45.750000,45.950001,44.340000,45.139999,40.828484,1951300
2019-01-09,45.160000,45.779999,44.779999,45.599998,41.244549,2022400
2019-01-10,45.450001,46.020000,45.290001,45.919998,41.533985,1483200
2019-01-11,45.700001,46.169998,45.070000,46.020000,41.624428,1776300
2019-01-14,45.590000,46.990002,45.520000,46.840000,42.366108,1286700
2019-01-15,46.700001,47.450001,46.410000,47.419998,42.890709,1681100
2019-01-16,47.700001,48.619999,47.549999,48.270000,43.659519,1482300
2019-01-17,47.970001,49.150002,47.549999,49.009998,44.328842,1373700
2019-01-18,49.500000,50.250000,49.009998,50.099998,45.314732,2378200
2019-01-22,49.750000,49.970001,49.189999,49.520000,44.790134,1551700
2019-01-23,49.860001,49.939999,48.380001,48.919998,44.247437,1591800
2019-01-24,48.889999,49.570000,48.740002,49.099998,44.410248,1246600
2019-01-25,49.700001,50.299999,49.470001,50.080002,45.296646,1690400
2019-01-28,49.740002,50.150002,49.459999,49.790001,45.034344,1596000
2019-01-29,49.959999,50.049999,49.259998,49.619999,44.880577,1599000
2019-01-30,47.099998,48.459999,46.750000,48.139999,43.541939,3652500
2019-01-31,47.889999,50.169998,47.070000,50.070000,45.287598,4620900
2019-02-01,50.169998,50.430000,49.290001,49.610001,44.871536,2106700
2019-02-04,49.540001,49.759998,49.340000,49.700001,44.952942,1994000
2019-02-05,49.400002,49.549999,48.580002,48.849998,44.184128,1907400
2019-02-06,48.619999,49.200001,48.400002,48.770000,44.111767,1437000
